latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,ingestion_timestamp
45.83916,-73.25504,297.89,0.57,0.69,2026-04-07,553,N,VIIRS,n,2.0NRT,270.14,1.87,N,2026-04-07 18:58:53.047434
18.04812,-71.74915,303.15,0.52,0.5,2026-04-07,601,N,VIIRS,n,2.0NRT,290.05,0.62,N,2026-04-07 18:58:53.047434
18.04946,-71.75027,303.52,0.52,0.5,2026-04-07,601,N,VIIRS,n,2.0NRT,290.12,0.67,N,2026-04-07 18:58:53.047434
20.13162,-75.72841,309.4,0.5,0.66,2026-04-07,601,N,VIIRS,n,2.0NRT,286.98,1.37,N,2026-04-07 18:58:53.047434
45.83706,-73.25076,318.87,0.43,0.46,2026-04-07,733,N,VIIRS,n,2.0NRT,270.85,1.66,N,2026-04-07 18:58:53.047434
46.04525,-73.14125,311.22,0.43,0.46,2026-04-07,733,N,VIIRS,n,2.0NRT,271.53,2.39,N,2026-04-07 18:58:53.047434
40.30478,-79.87495,307.66,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,282.17,1.81,N,2026-04-07 18:58:53.047434
40.30577,-79.88012,308.26,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,278.27,1.87,N,2026-04-07 18:58:53.047434
40.39176,-79.85033,325.66,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,277.13,2.9,N,2026-04-07 18:58:53.047434
40.39275,-79.85548,345.23,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,279.59,4.42,N,2026-04-07 18:58:53.047434
40.39375,-79.86065,307.17,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,277.78,4.42,N,2026-04-07 18:58:53.047434
40.39725,-79.85955,302.21,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,276.41,0.67,N,2026-04-07 18:58:53.047434
40.80946,-80.07889,299.8,0.44,0.38,2026-04-07,735,N,VIIRS,n,2.0NRT,273.07,0.77,N,2026-04-07 18:58:53.047434
41.01638,-85.22567,299.98,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,273.12,0.53,N,2026-04-07 18:58:53.047434
41.11822,-85.35005,325.85,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,274.39,1.46,N,2026-04-07 18:58:53.047434
41.20745,-80.81619,298.96,0.41,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,275.17,0.61,N,2026-04-07 18:58:53.047434
41.22381,-83.20804,321.65,0.38,0.36,2026-04-07,735,N,VIIRS,n,2.0NRT,274.83,1.94,N,2026-04-07 18:58:53.047434
41.36449,-84.92013,318.82,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,271.55,1.82,N,2026-04-07 18:58:53.047434
41.36782,-84.91928,299.66,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,271.66,1.82,N,2026-04-07 18:58:53.047434
41.37183,-84.92313,299.0,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,275.31,1.38,N,2026-04-07 18:58:53.047434
41.45129,-81.67637,310.25,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,272.79,1.49,N,2026-04-07 18:58:53.047434
41.45607,-81.67706,295.63,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,270.72,0.78,N,2026-04-07 18:58:53.047434
41.45938,-81.67604,305.17,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,272.6,0.78,N,2026-04-07 18:58:53.047434
41.45973,-83.36491,318.48,0.38,0.36,2026-04-07,735,N,VIIRS,n,2.0NRT,272.89,1.09,N,2026-04-07 18:58:53.047434
41.46269,-81.67503,329.79,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,277.75,4.89,N,2026-04-07 18:58:53.047434
41.46701,-83.36765,319.58,0.38,0.36,2026-04-07,735,N,VIIRS,n,2.0NRT,274.07,1.68,N,2026-04-07 18:58:53.047434
41.47181,-81.66734,300.23,0.4,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,273.62,0.65,N,2026-04-07 18:58:53.047434
41.56817,-84.0452,312.69,0.39,0.36,2026-04-07,735,N,VIIRS,n,2.0NRT,273.6,1.41,N,2026-04-07 18:58:53.047434
41.61305,-87.32872,312.16,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,271.42,1.51,N,2026-04-07 18:58:53.047434
41.61508,-87.34525,297.05,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,271.81,1.17,N,2026-04-07 18:58:53.047434
41.61665,-87.32793,298.55,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,271.2,1.51,N,2026-04-07 18:58:53.047434
41.61732,-87.33344,312.3,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,272.51,1.51,N,2026-04-07 18:58:53.047434
41.62024,-87.32716,300.57,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,274.78,1.52,N,2026-04-07 18:58:53.047434
41.62452,-87.33191,310.23,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,273.24,1.52,N,2026-04-07 18:58:53.047434
41.62817,-87.14513,307.16,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,272.24,1.9,N,2026-04-07 18:58:53.047434
41.63398,-87.1327,304.65,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,272.11,1.66,N,2026-04-07 18:58:53.047434
41.63414,-83.5002,296.05,0.38,0.36,2026-04-07,735,N,VIIRS,n,2.0NRT,275.08,0.59,N,2026-04-07 18:58:53.047434
41.63531,-87.14356,303.85,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,273.07,2.63,N,2026-04-07 18:58:53.047434
41.63755,-87.13191,305.93,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,272.13,1.27,N,2026-04-07 18:58:53.047434
41.63822,-87.13734,298.21,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,273.1,5.02,N,2026-04-07 18:58:53.047434
41.63889,-87.14278,310.8,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,272.48,5.02,N,2026-04-07 18:58:53.047434
41.64112,-87.13114,315.09,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,272.03,1.27,N,2026-04-07 18:58:53.047434
41.64122,-87.407,308.69,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,276.24,1.88,N,2026-04-07 18:58:53.047434
41.64123,-87.40767,312.21,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,276.11,2.25,N,2026-04-07 18:58:53.047434
41.64179,-87.13658,304.58,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,273.12,5.02,N,2026-04-07 18:58:53.047434
41.64246,-87.14202,333.7,0.45,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,276.5,5.02,N,2026-04-07 18:58:53.047434
41.67014,-87.4635,313.64,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,269.97,1.15,N,2026-04-07 18:58:53.047434
41.67376,-87.46274,302.27,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,267.71,1.15,N,2026-04-07 18:58:53.047434
41.68422,-87.42619,318.44,0.46,0.39,2026-04-07,735,N,VIIRS,n,2.0NRT,274.6,3.56,N,2026-04-07 18:58:53.047434
42.28064,-83.1105,298.06,0.38,0.36,2026-04-07,735,N,VIIRS,n,2.0NRT,272.36,0.68,N,2026-04-07 18:58:53.047434
42.30428,-83.15195,295.02,0.38,0.36,2026-04-07,735,N,VIIRS,n,2.0NRT,268.81,0.7,N,2026-04-07 18:58:53.047434
42.7225,-83.26111,296.99,0.38,0.36,2026-04-07,735,N,VIIRS,n,2.0NRT,267.63,0.48,N,2026-04-07 18:58:53.047434
42.82062,-86.0007,308.97,0.43,0.38,2026-04-07,735,N,VIIRS,n,2.0NRT,267.5,1.16,N,2026-04-07 18:58:53.047434
43.26333,-79.80838,324.08,0.42,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,275.42,2.07,N,2026-04-07 18:58:53.047434
43.26671,-79.80721,316.17,0.42,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,273.39,2.07,N,2026-04-07 18:58:53.047434
43.27009,-79.80605,313.19,0.42,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,275.19,1.12,N,2026-04-07 18:58:53.047434
43.27161,-79.79478,327.97,0.42,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,272.12,3.8,N,2026-04-07 18:58:53.047434
43.27253,-79.79984,314.79,0.42,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,273.82,3.8,N,2026-04-07 18:58:53.047434
43.27346,-79.80488,296.27,0.42,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,273.0,1.12,N,2026-04-07 18:58:53.047434
43.27498,-79.79361,329.05,0.42,0.37,2026-04-07,735,N,VIIRS,n,2.0NRT,278.42,4.13,N,2026-04-07 18:58:53.047434
33.08956,-86.80456,301.39,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,282.82,1.46,N,2026-04-07 18:58:53.047434
33.09287,-86.80386,316.23,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,283.83,1.89,N,2026-04-07 18:58:53.047434
33.10281,-86.80174,307.42,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,283.47,1.47,N,2026-04-07 18:58:53.047434
33.18036,-86.75621,322.45,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,285.55,1.64,N,2026-04-07 18:58:53.047434
33.21642,-86.79121,314.86,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,283.62,1.67,N,2026-04-07 18:58:53.047434
33.21973,-86.79049,300.7,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,284.03,0.57,N,2026-04-07 18:58:53.047434
33.22018,-86.81609,310.78,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,283.05,1.48,N,2026-04-07 18:58:53.047434
33.22918,-87.51405,320.99,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,282.33,1.9,N,2026-04-07 18:58:53.047434
33.23528,-87.50841,303.99,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,285.84,1.28,N,2026-04-07 18:58:53.047434
33.23863,-87.50771,297.04,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,284.81,0.5,N,2026-04-07 18:58:53.047434
33.4404,-88.5717,306.33,0.43,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,282.46,1.75,N,2026-04-07 18:58:53.047434
33.44733,-88.57036,296.75,0.43,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,284.9,0.93,N,2026-04-07 18:58:53.047434
33.44857,-88.57948,296.33,0.43,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,282.59,0.65,N,2026-04-07 18:58:53.047434
33.48409,-86.9324,306.98,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,283.36,0.74,N,2026-04-07 18:58:53.047434
33.53342,-86.75824,338.48,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,284.14,4.51,N,2026-04-07 18:58:53.047434
33.56026,-88.12756,295.03,0.41,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,279.25,0.27,N,2026-04-07 18:58:53.047434
33.58332,-86.77961,307.3,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,282.27,0.58,N,2026-04-07 18:58:53.047434
33.7358,-86.15379,301.83,0.38,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,282.95,0.82,N,2026-04-07 18:58:53.047434
33.81089,-87.16631,299.54,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,281.21,0.52,N,2026-04-07 18:58:53.047434
33.85973,-89.27071,298.48,0.45,0.39,2026-04-07,737,N,VIIRS,n,2.0NRT,280.13,0.72,N,2026-04-07 18:58:53.047434
34.15882,-96.57143,299.45,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,277.82,0.41,N,2026-04-07 18:58:53.047434
34.27765,-89.52369,297.72,0.47,0.4,2026-04-07,737,N,VIIRS,n,2.0NRT,280.34,1.36,N,2026-04-07 18:58:53.047434
34.29136,-96.98615,298.56,0.39,0.59,2026-04-07,737,N,VIIRS,n,2.0NRT,278.26,0.57,N,2026-04-07 18:58:53.047434
34.2986,-97.18864,298.62,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,276.17,0.48,N,2026-04-07 18:58:53.047434
34.41391,-90.34157,297.99,0.51,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,279.79,0.95,N,2026-04-07 18:58:53.047434
34.49331,-86.38866,304.04,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,279.44,0.49,N,2026-04-07 18:58:53.047434
34.56297,-88.63345,318.34,0.44,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,280.03,1.77,N,2026-04-07 18:58:53.047434
34.63671,-87.08189,300.16,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,280.72,3.84,N,2026-04-07 18:58:53.047434
34.63733,-87.08622,339.84,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,285.28,3.84,N,2026-04-07 18:58:53.047434
34.64069,-87.08551,325.19,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,281.55,3.84,N,2026-04-07 18:58:53.047434
34.64131,-87.08983,310.87,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,282.8,1.78,N,2026-04-07 18:58:53.047434
34.80234,-88.32429,313.45,0.43,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,280.82,2.03,N,2026-04-07 18:58:53.047434
34.94106,-85.70222,297.11,0.38,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,280.28,0.46,N,2026-04-07 18:58:53.047434
34.98304,-90.03797,295.12,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,281.85,0.82,N,2026-04-07 18:58:53.047434
35.02802,-87.60345,317.94,0.41,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,279.64,1.52,N,2026-04-07 18:58:53.047434
35.03043,-97.53996,311.85,0.43,0.62,2026-04-07,737,N,VIIRS,n,2.0NRT,278.25,1.3,N,2026-04-07 18:58:53.047434
35.03246,-89.81118,303.45,0.49,0.4,2026-04-07,737,N,VIIRS,n,2.0NRT,280.98,0.92,N,2026-04-07 18:58:53.047434
35.0432,-87.89361,309.06,0.42,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,279.3,1.1,N,2026-04-07 18:58:53.047434
35.04453,-90.16775,299.44,0.51,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,281.13,0.65,N,2026-04-07 18:58:53.047434
35.21856,-88.95544,306.18,0.45,0.39,2026-04-07,737,N,VIIRS,n,2.0NRT,278.72,1.0,N,2026-04-07 18:58:53.047434
35.22445,-92.38457,295.68,0.44,0.46,2026-04-07,737,N,VIIRS,n,2.0NRT,279.92,0.79,N,2026-04-07 18:58:53.047434
35.27538,-86.47755,296.3,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,277.58,0.4,N,2026-04-07 18:58:53.047434
35.40408,-85.60182,298.8,0.38,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,274.72,0.63,N,2026-04-07 18:58:53.047434
35.44694,-87.66139,306.31,0.41,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,278.01,0.9,N,2026-04-07 18:58:53.047434
35.47583,-101.82978,310.44,0.75,0.77,2026-04-07,737,N,VIIRS,n,2.0NRT,263.04,3.49,N,2026-04-07 18:58:53.047434
35.47746,-101.8259,319.93,0.75,0.77,2026-04-07,737,N,VIIRS,n,2.0NRT,263.34,2.91,N,2026-04-07 18:58:53.047434
35.4776,-101.83422,297.21,0.75,0.77,2026-04-07,737,N,VIIRS,n,2.0NRT,263.87,2.91,N,2026-04-07 18:58:53.047434
35.483,-101.82885,332.44,0.75,0.77,2026-04-07,737,N,VIIRS,n,2.0NRT,265.06,6.91,N,2026-04-07 18:58:53.047434
35.48463,-101.82475,296.33,0.75,0.77,2026-04-07,737,N,VIIRS,n,2.0NRT,260.99,1.74,N,2026-04-07 18:58:53.047434
35.48479,-101.83329,309.42,0.75,0.77,2026-04-07,737,N,VIIRS,n,2.0NRT,263.64,1.74,N,2026-04-07 18:58:53.047434
35.54903,-96.60749,310.45,0.38,0.59,2026-04-07,737,N,VIIRS,n,2.0NRT,279.17,0.79,N,2026-04-07 18:58:53.047434
35.55391,-89.62109,297.61,0.49,0.4,2026-04-07,737,N,VIIRS,n,2.0NRT,279.49,0.73,N,2026-04-07 18:58:53.047434
35.6085,-89.94624,330.56,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,283.61,6.06,N,2026-04-07 18:58:53.047434
35.60876,-89.94727,340.38,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,283.31,6.88,N,2026-04-07 18:58:53.047434
35.61227,-89.94557,310.13,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,281.44,0.98,N,2026-04-07 18:58:53.047434
35.61291,-89.95116,299.82,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,279.73,0.98,N,2026-04-07 18:58:53.047434
35.6132,-89.95218,301.4,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,277.79,0.92,N,2026-04-07 18:58:53.047434
35.62128,-97.08186,300.63,0.41,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,276.71,0.9,N,2026-04-07 18:58:53.047434
35.64552,-89.93394,296.99,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,283.49,1.08,N,2026-04-07 18:58:53.047434
35.64617,-89.93952,295.61,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,282.29,1.15,N,2026-04-07 18:58:53.047434
35.64928,-89.93326,331.16,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,283.07,3.75,N,2026-04-07 18:58:53.047434
35.65093,-91.24284,299.89,0.39,0.44,2026-04-07,737,N,VIIRS,n,2.0NRT,281.18,0.95,N,2026-04-07 18:58:53.047434
35.65105,-91.2443,303.53,0.39,0.44,2026-04-07,737,N,VIIRS,n,2.0NRT,281.98,0.91,N,2026-04-07 18:58:53.047434
35.67206,-89.96346,299.06,0.51,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,281.71,0.83,N,2026-04-07 18:58:53.047434
35.7872,-93.47919,313.19,0.51,0.5,2026-04-07,737,N,VIIRS,n,2.0NRT,278.68,1.26,N,2026-04-07 18:58:53.047434
35.7918,-93.47878,308.28,0.51,0.5,2026-04-07,737,N,VIIRS,n,2.0NRT,278.04,1.26,N,2026-04-07 18:58:53.047434
35.79474,-91.74635,301.82,0.41,0.45,2026-04-07,737,N,VIIRS,n,2.0NRT,279.34,1.07,N,2026-04-07 18:58:53.047434
35.86737,-91.42026,302.05,0.4,0.44,2026-04-07,737,N,VIIRS,n,2.0NRT,277.68,1.03,N,2026-04-07 18:58:53.047434
35.89177,-89.77995,337.2,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,282.64,3.21,N,2026-04-07 18:58:53.047434
35.89551,-89.77928,300.87,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,282.77,3.21,N,2026-04-07 18:58:53.047434
35.89926,-89.77861,295.86,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,284.14,0.97,N,2026-04-07 18:58:53.047434
35.93364,-89.71414,310.05,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,281.88,1.67,N,2026-04-07 18:58:53.047434
35.93737,-89.71344,324.49,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,282.87,1.46,N,2026-04-07 18:58:53.047434
35.94112,-89.71277,296.2,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,283.11,1.46,N,2026-04-07 18:58:53.047434
35.9455,-89.71762,298.1,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,283.06,0.67,N,2026-04-07 18:58:53.047434
35.94924,-89.71693,295.78,0.5,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,282.72,0.67,N,2026-04-07 18:58:53.047434
35.9783,-83.95831,318.32,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,282.33,1.18,N,2026-04-07 18:58:53.047434
36.22112,-91.47753,295.29,0.4,0.45,2026-04-07,737,N,VIIRS,n,2.0NRT,274.67,0.79,N,2026-04-07 18:58:53.047434
36.28375,-94.64246,299.55,0.6,0.53,2026-04-07,737,N,VIIRS,n,2.0NRT,278.18,0.98,N,2026-04-07 18:58:53.047434
36.31017,-92.35359,309.88,0.45,0.47,2026-04-07,737,N,VIIRS,n,2.0NRT,279.91,1.69,N,2026-04-07 18:58:53.047434
36.37129,-86.4239,308.83,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,281.22,0.94,N,2026-04-07 18:58:53.047434
36.44989,-95.21637,295.06,0.32,0.55,2026-04-07,737,N,VIIRS,n,2.0NRT,279.22,0.73,N,2026-04-07 18:58:53.047434
36.52394,-87.00498,297.03,0.41,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,276.33,0.48,N,2026-04-07 18:58:53.047434
36.52423,-87.00655,296.52,0.41,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,276.18,0.33,N,2026-04-07 18:58:53.047434
36.53618,-95.79493,303.98,0.35,0.57,2026-04-07,737,N,VIIRS,n,2.0NRT,276.1,0.92,N,2026-04-07 18:58:53.047434
36.54169,-96.04366,299.4,0.36,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,273.4,0.51,N,2026-04-07 18:58:53.047434
36.60854,-94.75786,295.47,0.61,0.54,2026-04-07,737,N,VIIRS,n,2.0NRT,277.96,1.19,N,2026-04-07 18:58:53.047434
36.61121,-96.16437,312.03,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,275.3,1.34,N,2026-04-07 18:58:53.047434
36.61897,-96.66821,300.46,0.39,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,279.27,0.43,N,2026-04-07 18:58:53.047434
36.66737,-90.72423,297.41,0.56,0.43,2026-04-07,737,N,VIIRS,n,2.0NRT,277.42,1.11,N,2026-04-07 18:58:53.047434
36.66896,-90.72411,297.58,0.56,0.43,2026-04-07,737,N,VIIRS,n,2.0NRT,277.71,0.69,N,2026-04-07 18:58:53.047434
36.6985,-96.80429,302.25,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,275.82,1.11,N,2026-04-07 18:58:53.047434
36.70854,-83.22305,296.31,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,278.66,0.6,N,2026-04-07 18:58:53.047434
36.71635,-96.82108,305.17,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,277.82,0.82,N,2026-04-07 18:58:53.047434
36.71661,-96.82561,296.91,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,277.28,0.82,N,2026-04-07 18:58:53.047434
36.72248,-96.82977,308.97,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,278.96,1.67,N,2026-04-07 18:58:53.047434
36.72318,-96.19425,307.53,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,278.37,1.42,N,2026-04-07 18:58:53.047434
36.72555,-96.82882,304.94,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,278.37,0.69,N,2026-04-07 18:58:53.047434
36.72579,-96.83347,299.17,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,278.34,0.57,N,2026-04-07 18:58:53.047434
36.74887,-96.80003,300.06,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,276.86,0.67,N,2026-04-07 18:58:53.047434
36.75209,-96.79883,298.17,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,278.8,0.78,N,2026-04-07 18:58:53.047434
36.82542,-86.8903,301.22,0.41,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,279.02,0.6,N,2026-04-07 18:58:53.047434
36.88839,-96.65514,320.45,0.39,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,274.7,2.5,N,2026-04-07 18:58:53.047434
36.89519,-87.17001,344.7,0.41,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,280.52,6.53,N,2026-04-07 18:58:53.047434
36.89639,-96.14877,295.84,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,276.21,0.49,N,2026-04-07 18:58:53.047434
36.90181,-96.14838,315.1,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,275.61,0.77,N,2026-04-07 18:58:53.047434
36.90313,-96.14697,302.25,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,274.56,1.32,N,2026-04-07 18:58:53.047434
37.04995,-95.60725,295.69,0.35,0.56,2026-04-07,737,N,VIIRS,n,2.0NRT,282.02,0.9,N,2026-04-07 18:58:53.047434
37.10463,-95.48453,295.62,0.34,0.56,2026-04-07,737,N,VIIRS,n,2.0NRT,277.7,0.33,N,2026-04-07 18:58:53.047434
37.18023,-84.69331,297.18,0.38,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,275.64,0.58,N,2026-04-07 18:58:53.047434
37.20223,-96.09416,310.14,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,275.17,1.27,N,2026-04-07 18:58:53.047434
37.20762,-96.09347,315.21,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,278.36,1.27,N,2026-04-07 18:58:53.047434
37.20985,-91.69263,298.56,0.43,0.46,2026-04-07,737,N,VIIRS,n,2.0NRT,276.6,0.84,N,2026-04-07 18:58:53.047434
37.20996,-95.82213,298.81,0.36,0.57,2026-04-07,737,N,VIIRS,n,2.0NRT,276.78,0.68,N,2026-04-07 18:58:53.047434
37.21153,-95.82015,298.39,0.36,0.57,2026-04-07,737,N,VIIRS,n,2.0NRT,277.38,0.5,N,2026-04-07 18:58:53.047434
37.21563,-88.88151,297.76,0.47,0.4,2026-04-07,737,N,VIIRS,n,2.0NRT,281.15,1.38,N,2026-04-07 18:58:53.047434
37.22574,-96.12192,302.41,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,276.6,1.23,N,2026-04-07 18:58:53.047434
37.22749,-96.11957,310.59,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,278.99,1.3,N,2026-04-07 18:58:53.047434
37.22774,-96.12394,311.81,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,277.71,1.3,N,2026-04-07 18:58:53.047434
37.23115,-96.1213,324.78,0.37,0.58,2026-04-07,737,N,VIIRS,n,2.0NRT,280.62,1.23,N,2026-04-07 18:58:53.047434
37.23266,-82.03844,300.82,0.42,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,277.8,0.9,N,2026-04-07 18:58:53.047434
37.2335,-82.04307,307.25,0.42,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,280.37,1.2,N,2026-04-07 18:58:53.047434
37.23582,-87.48872,299.68,0.42,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,276.19,0.5,N,2026-04-07 18:58:53.047434
37.23605,-82.03742,300.81,0.42,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,278.39,0.9,N,2026-04-07 18:58:53.047434
37.31319,-93.10347,317.06,0.51,0.49,2026-04-07,737,N,VIIRS,n,2.0NRT,278.26,2.43,N,2026-04-07 18:58:53.047434
